text,image
등받이가불편해요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n2_hwil_ce_eo_/deung_bad_i_ga_bul_pyeon_hae_yo_.png
무상정비,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n2_hwil_ce_eo_/mu_sang_jeong_bi_1.png
바퀴,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n2_hwil_ce_eo_/ba_kwi_001_.png
바퀴가안움직여요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n2_hwil_ce_eo_/ba_kwi_ga_an_um_jig_yeo_yo_.png
방전,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n2_hwil_ce_eo_/bang_jeon_001_.png
방향지시등,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n2_hwil_ce_eo_/bang_hyang_ji_si_deung_1.png
배터리,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n2_hwil_ce_eo_/bae_teo_ri_001_.png
배터리가방전됐어요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n2_hwil_ce_eo_/bae_teo_ri_ga_bang_jeon_dwaess_eo_yo_001_.png
배터리체크해주세요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n2_hwil_ce_eo_/bae_teo_ri_ce_keu_hae_ju_se_yo_.png
배터리함,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n2_hwil_ce_eo_/bae_teo_ri_ham_.png
보호자손잡이,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n2_hwil_ce_eo_/bo_ho_ja_son_jab_i_.png
부품,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n2_hwil_ce_eo_/bu_pum_001_.png
불편해요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n2_hwil_ce_eo_/bul_pyeon_hae_yo_1.png
수동휠체어,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n2_hwil_ce_eo_/su_dong_hwil_ce_eo_.png
안접혀요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n2_hwil_ce_eo_/an_jeob_hyeo_yo_.png
안펴져요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n2_hwil_ce_eo_/an_pyeo_jyeo_yo_.png
외국산제품,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n2_hwil_ce_eo_/oe_gug_san_je_pum_.png
이동수단이없어서AS센터에갈수가없어요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n2_hwil_ce_eo_/i_dong_su_dan_i_eobs_eo_seo_zasz_sen_teo_e_gal_su_ga_eobs_eo_yo_.png
전동휠체어,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n2_hwil_ce_eo_/jeon_dong_hwil_ce_eo_001_.png
전동휠체어,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n2_hwil_ce_eo_/jeon_dong_hwil_ce_eo_002_.png
점검해주세요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n2_hwil_ce_eo_/jeom_geom_hae_ju_se_yo_.png
제조회사,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n2_hwil_ce_eo_/je_jo_hoe_sa_.png
조명등,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n2_hwil_ce_eo_/jo_myeong_deung_.png
조명등달아주세요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n2_hwil_ce_eo_/jo_myeong_deung_dal_a_ju_se_yo_.png
컨트롤러,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n2_hwil_ce_eo_/keon_teu_rol_reo_001_.png
컨트롤러,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n2_hwil_ce_eo_/keon_teu_rol_reo_002_.png
확인해주세요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n2_hwil_ce_eo_/hwag_in_hae_ju_se_yo_.png
휠체어가안밀려요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n2_hwil_ce_eo_/hwil_ce_eo_ga_an_mil_ryeo_yo_.png
흔들려요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n2_hwil_ce_eo_/heun_deul_ryeo_yo_1.png
USB드라이버,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n3_hyu_dae_pon_/zusbz_deu_ra_i_beo_.png
단말기,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n3_hyu_dae_pon_/dan_mal_gi_.png
데이터,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n3_hyu_dae_pon_/de_i_teo_.png
동영상,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n3_hyu_dae_pon_/dong_yeong_sang_1.png
동영상재생,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n3_hyu_dae_pon_/dong_yeong_sang_jae_saeng_.png
떨어뜨렸어요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n3_hyu_dae_pon_/ddeol_eo_ddeu_ryeoss_eo_yo_.png
물에빠졌어요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n3_hyu_dae_pon_/mul_e_bba_jyeoss_eo_yo_.png
배터리,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n3_hyu_dae_pon_/bae_teo_ri_002_.png
소리가안들려요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n3_hyu_dae_pon_/so_ri_ga_an_deul_ryeo_yo_.png
스마트폰,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n3_hyu_dae_pon_/seu_ma_teu_pon_.png
어플리케이션,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n3_hyu_dae_pon_/eo_peul_ri_ke_i_syeon_.png
업그레이드,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n3_hyu_dae_pon_/eob_geu_re_i_deu_.png
업로드,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n3_hyu_dae_pon_/eob_ro_deu_.png
에러,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n3_hyu_dae_pon_/e_reo_.png
오류,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n3_hyu_dae_pon_/o_ryu_.png
인터넷접속,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n3_hyu_dae_pon_/in_teo_nes_jeob_sog_.png
저장공간이부족해요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n3_hyu_dae_pon_/jeo_jang_gong_gan_i_bu_jog_hae_yo_.png
충전,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n3_hyu_dae_pon_/cung_jeon_.png
충전기,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n3_hyu_dae_pon_/cung_jeon_gi_001_.png
충전이안돼요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n3_hyu_dae_pon_/cung_jeon_i_an_dwae_yo_.png
1단기어,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/n1_dan_gi_eo_.png
2단기어,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/n2_dan_gi_eo_.png
3단기어,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/n3_dan_gi_eo_.png
가까운자동차서비스센터는어디에있나요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/ga_gga_un_ja_dong_ca_seo_bi_seu_sen_teo_neun_eo_di_e_iss_na_yo_.png
견적,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/gyeon_jeog_.png
경련방지플레이트,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/gyeong_ryeon_bang_ji_peul_re_i_teu_.png
경적기,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/gyeong_jeog_gi_.png
계기판,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/gye_gi_pan_.png
국립재활원,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/gug_rib_jae_hwal_weon_.png
기어,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/gi_eo_.png
기어변속스위치설치,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/gi_eo_byeon_sog_seu_wi_ci_seol_ci_.png
내부,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/nae_bu_2.png
도로연수를받고싶습니다,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/do_ro_yeon_su_reul_bad_go_sip_seub_ni_da_.png
도색,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/do_saeg_.png
도색해주세요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/do_saeg_hae_ju_se_yo_.png
등받이세워주세요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/deung_bad_i_se_weo_ju_se_yo_.png
라이트,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/ra_i_teu_.png
라이트가안들어와요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/ra_i_teu_ga_an_deul_eo_wa_yo_.png
리모컨이작동되지않습니다,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/ri_mo_keon_i_jag_dong_doe_ji_anh_seub_ni_da_.png
리모컨차량용,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/ri_mo_keon_ca_ryang_yong_.png
면허시험장,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/myeon_heo_si_heom_jang_.png
면허취득실시교육,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/myeon_heo_cwi_deug_sil_si_gyo_yug_.png
무상정비,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/mu_sang_jeong_bi_2.png
무상정비되나요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/mu_sang_jeong_bi_doe_na_yo_.png
미러,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/mi_reo_.png
바퀴,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/ba_kwi_002_.png
방전,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/bang_jeon_002_.png
방향지시등,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/bang_hyang_ji_si_deung_2.png
방향지시등표시가안돼요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/bang_hyang_ji_si_deung_pyo_si_ga_an_dwae_yo_.png
배터리,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/bae_teo_ri_003_1.png
배터리가방전됐어요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/bae_teo_ri_ga_bang_jeon_dwaess_eo_yo_002_.png
백미러조정해주세요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/baeg_mi_reo_jo_jeong_hae_ju_se_yo_.png
범퍼,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/beom_peo_.png
범퍼가찌그러졌어요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/beom_peo_ga_jji_geu_reo_jyeoss_eo_yo_.png
변속레버가움직이지않아요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/byeon_sog_re_beo_ga_um_jig_i_ji_anh_a_yo_.png
보증서,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/bo_jeung_seo_.png
부품,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/bu_pum_002_.png
브레이크,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/beu_re_i_keu_.png
비상경고등,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/bi_sang_gyeong_go_deung_.png
세차,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/se_ca_1.png
소음,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/so_eum_2.png
수동변속기,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/su_dong_byeon_sog_gi_.png
수리견적이얼마인가요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/su_ri_gyeon_jeog_i_eol_ma_in_ga_yo_.png
스노우타이어,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/seu_no_u_ta_i_eo_.png
시가라이터,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/si_ga_ra_i_teo_.png
시동,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/si_dong_1.png
시동이안걸려요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/si_dong_i_an_geol_ryeo_yo_.png
안전벨트밀어넣어주세요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/an_jeon_bel_teu_mil_eo_neoh_eo_ju_se_yo_.png
안전한장소로이동시켜주세요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/an_jeon_han_jang_so_ro_i_dong_si_kyeo_ju_se_yo_.png
에어백,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/e_eo_baeg_.png
에어컨,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/e_eo_keon_1.png
엑셀,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/eg_sel_1.png
엔진,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/en_jin_.png
엔진오일,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/en_jin_o_il_.png
엔진오일점검해주세요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/en_jin_o_il_jeom_geom_hae_ju_se_yo_.png
엔진이과열이에요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/en_jin_i_gwa_yeol_i_e_yo_.png
엔진후드,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/en_jin_hu_deu_.png
연기,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/yeon_gi_.png
연료주입구,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/yeon_ryo_ju_ib_gu_.png
오른쪽방향지시기,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/o_reun_jjog_bang_hyang_ji_si_gi_.png
와셔액,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/wa_syeo_aeg_.png
와셔액이충분한가요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/wa_syeo_aeg_i_cung_bun_han_ga_yo_.png
와셔액점검해주세요,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/wa_syeo_aeg_jeom_geom_hae_ju_se_yo_.png
와이퍼,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/wa_i_peo_001_1.png
와이퍼,http://220.69.171.28:8080/Symbol/Symbol/n23_hwil_ce_eo_hyu_dae_pon_ja_dong_ca_jeong_bi_zasz_sen_teo_/n4_un_jeon_mic_ja_dong_ca_jeong_bi_/wa_i_peo_002_1.png
